"","human_gene","chicken_gene"
"5404","GDF7","GDF7"
"5405","GDF9","GDF9"
"5406","GDI1","GDI1"
"5407","GDI2","GDI2"
"5408","GDNF","GDNF"
"5409","GDPD2","GDPD2"
"5410","GDPD3","GDPD3"
"5411","GDPD5","GDPD5"
"5412","GDPGP1","GDPGP1"
"5413","GEM","GEM"
"5414","GEMIN2","GEMIN2"
"5415","GEMIN4","GEMIN4"
"5416","GEMIN5","GEMIN5"
"5417","GEMIN7","GEMIN7"
"5418","GEMIN8","GEMIN8"
"5419","GEN1","GEN1"
"5420","GET1","GET1"
"5421","GET3","GET3"
"5422","GET4","GET4"
"5423","GFAP","GFAP"
"5424","GFER","GFER"
"5425","GFI1","GFI1"
"5426","GFI1B","GFI1B"
"5427","GFM1","GFM1"
"5428","GFM2","GFM2"
"5429","GFOD1","GFOD1"
"5430","GFOD2","GFOD2"
"5431","GFPT1","GFPT1"
"5432","GFPT2","GFPT2"
"5433","GFRA1","GFRA1"
"5434","GFRA2","GFRA2"
"5435","GFRA3","GFRA3"
"5436","GFRA4","GFRA4"
"5437","GFRAL","GFRAL"
"5438","GFUS","GFUS"
"5439","GFY","GFY"
"5440","GGA1","GGA1"
"5441","GGA2","GGA2"
"5442","GGA3","GGA3"
"5443","GGACT","GGACT"
"5444","GGCT","GGCT"
"5445","GGCX","GGCX"
"5446","GGH","GGH"
"5447","GGN","GGN"
"5448","GGNBP2","GGNBP2"
"5449","GGPS1","GGPS1"
"5450","GGT1","GGT1"
"5451","GGT5","GGT5"
"5452","GGT7","GGT7"
"5453","GH1","GH1"
"5454","GHDC","GHDC"
"5455","PRL","GHE4"
"5456","GHITM","GHITM"
"5457","GHR","GHR"
"5458","GHRH","GHRH"
"5459","GHRHR","GHRHR"
"5460","GHRL","GHRL"
"5461","GHSR","GHSR"
"5462","GID4","GID4"
"5463","GID8","GID8"
"5464","GIGYF1","GIGYF1"
"5465","GIGYF2","GIGYF2"
"5466","GIMAP4","GIMAP4"
"5467","GIMAP5","GIMAP5"
"5468","GIMAP7","GIMAP7"
"5469","GIMAP8","GIMAP8"
"5470","GIMD1","GIMD1"
"5471","GIN1","GIN1"
"5472","GINM1","GINM1"
"5473","GINS1","GINS1"
"5474","GINS2","GINS2"
"5475","GINS3","GINS3"
"5476","GINS4","GINS4"
"5477","GIP","GIP"
"5478","GIPC1","GIPC1"
"5479","GIPC2","GIPC2"
"5480","GIPC3","GIPC3"
"5481","GIPR","GIPR"
"5482","GIT1","GIT1"
"5483","GIT2","GIT2"
"5484","GJA1","GJA1"
"5485","GJA10","GJA10"
"5486","GJA3","GJA3"
"5487","GJA4","GJA4"
"5488","GJA5","GJA5"
"5489","GJA8","GJA8"
"5490","GJA9","GJA9"
"5491","GJB1","GJB1"
"5492","GJB2","GJB2"
"5493","GJB3","GJB3"
"5494","GJB4","GJB4"
"5495","GJB5","GJB5"
"5496","GJB6","GJB6"
"5497","GJC1","GJC1"
"5498","GJC2","GJC2"
"5499","GJC3","GJC3"
"5500","GJD2","GJD2"
"5501","GJD3","GJD3"
"5502","GJD4","GJD4"
"5503","GJE1","GJE1"
"5504","GK","GK"
"5505","GK2","GK2"
"5506","GK5","GK5"
"5507","GKAP1","GKAP1"
"5508","GKN1","GKN1"
"5509","GKN2","GKN2"
"5510","GLA","GLA"
"5511","GLB1","GLB1"
"5512","GLB1L","GLB1L"
"5513","GLB1L2","GLB1L2"
"5514","GLB1L3","GLB1L3"
"5515","GLCCI1","GLCCI1"
"5516","GLCE","GLCE"
"5517","GLDC","GLDC"
"5518","GLDN","GLDN"
"5519","GLE1","GLE1"
"5520","GLG1","GLG1"
"5521","GLI1","GLI1"
"5522","GLI2","GLI2"
"5523","GLI3","GLI3"
"5524","GLI4","GLI4"
"5525","GLIPR1","GLIPR1"
"5526","GLIPR1L1","GLIPR1L1"
"5527","GLIPR1L2","GLIPR1L2"
"5528","GLIPR2","GLIPR2"
"5529","GLIS1","GLIS1"
"5530","GLIS2","GLIS2"
"5531","GLIS3","GLIS3"
"5532","GLMN","GLMN"
"5533","GLMP","GLMP"
"5534","GLO1","GLO1"
"5535","GLOD4","GLOD4"
"5536","GLOD5","GLOD5"
"5537","GLP1R","GLP1R"
"5538","GLP2R","GLP2R"
"5539","GLRA1","GLRA1"
"5540","GLRA2","GLRA2"
"5541","GLRA3","GLRA3"
"5542","GLRB","GLRB"
"5543","GLRX2","GLRX2"
"5544","GLRX3","GLRX3"
"5545","GLRX5","GLRX5"
"5546","GLS","GLS"
"5547","GLS2","GLS2"
"5548","GLT1D1","GLT1D1"
"5549","GLT6D1","GLT6D1"
"5550","GLT8D1","GLT8D1"
"5551","GLT8D2","GLT8D2"
"5552","GLTP","GLTP"
"5553","PSMB6","GLTPD2"
"5554","GLUL","GLUL"
"5555","GLYAT","GLYAT"
"5556","GLYATL2","GLYATL2"
"5557","GLYATL3","GLYATL3"
"5558","GLYCTK","GLYCTK"
"5559","GLYR1","GLYR1"
"5560","GM2A","GM2A"
"5561","GMCL1","GMCL1"
"5562","GMDS","GMDS"
"5563","GMEB1","GMEB1"
"5564","GMEB2","GMEB2"
"5565","GMFB","GMFB"
"5566","GMFG","GMFG"
"5567","GMIP","GMIP"
"5568","GML","GML"
"5569","GMNC","GMNC"
"5570","GMNN","GMNN"
"5571","GMPPA","GMPPA"
"5572","GMPPB","GMPPB"
"5573","GMPR","GMPR"
"5574","GMPR2","GMPR2"
"5575","GMPS","GMPS"
"5576","GNA11","GNA11"
"5577","GNA12","GNA12"
"5578","GNA13","GNA13"
"5579","GNA15","GNA15"
"5580","GNAI1","GNAI1"
"5581","GNAI2","GNAI2"
"5582","GNAL","GNAL"
"5583","GNAO1","GNAO1"
"5584","GNAQ","GNAQ"
"5585","GNAS","GNAS"
"5586","GNAT1","GNAT1"
"5587","GNAT2","GNAT2"
"5588","GNAT3","GNAT3"
"5589","GNAZ","GNAZ"
"5590","GNB1","GNB1"
"5591","GNB1L","GNB1L"
"5592","GNB2","GNB2"
"5593","GNB3","GNB3"
"5594","GNB4","GNB4"
"5595","GNB5","GNB5"
"5596","GNE","GNE"
"5597","GNG10","GNG10"
"5598","GNG11","GNG11"
"5599","GNG12","GNG12"
"5600","GNG13","GNG13"
"5601","GNG2","GNG2"
"5602","GNG3","GNG3"
"5603","GNG4","GNG4"
"5604","GNG5","GNG5"
"5605","GNG8","GNG8"
"5606","GNGT1","GNGT1"
"5607","GNGT2","GNGT2"
"5608","GNL1","GNL1"
"5609","GNL2","GNL2"
"5610","GNL3","GNL3"
"5611","GNL3L","GNL3L"
"5612","GNMT","GNMT"
"5613","GNPAT","GNPAT"
"5614","GNPDA1","GNPDA1"
"5615","GNPDA2","GNPDA2"
"5616","GNPNAT1","GNPNAT1"
"5617","GNPTAB","GNPTAB"
"5618","GNPTG","GNPTG"
"5619","GNRH1","GNRH1"
"5620","GNRH2","GNRH2"
"5621","GNRHR","GNRHR"
"5622","GNS","GNS"
"5623","GOLGA1","GOLGA1"
"5624","GOLGA2","GOLGA2"
"5625","GOLGA3","GOLGA3"
"5626","GOLGA4","GOLGA4"
"5627","GOLGA5","GOLGA5"
"5628","GOLGA7","GOLGA7"
"5629","GOLGA7B","GOLGA7B"
"5630","GOLGB1","GOLGB1"
"5631","GOLIM4","GOLIM4"
"5632","GOLM1","GOLM1"
"5633","GOLM2","GOLM2"
"5634","GOLPH3","GOLPH3"
"5635","GOLT1A","GOLT1A"
"5636","GOLT1B","GOLT1B"
"5637","GON4L","GON4L"
"5638","GON7","GON7"
"5639","GOPC","GOPC"
"5640","GORAB","GORAB"
"5641","GORASP1","GORASP1"
"5642","GORASP2","GORASP2"
"5643","GOSR1","GOSR1"
"5644","GOSR2","GOSR2"
"5645","GOT1","GOT1"
"5646","GOT1L1","GOT1L1"
"5647","GOT2","GOT2"
"5648","GP1BA","GP1BA"
"5649","GP1BB","GP1BB"
"5650","GP5","GP5"
"5651","GP9","GP9"
"5652","GPA33","GPA33"
"5653","GPAA1","GPAA1"
"5654","GPAM","GPAM"
"5655","GPANK1","GPANK1"
"5656","GPAT2","GPAT2"
"5657","GPAT3","GPAT3"
"5658","GPAT4","GPAT4"
"5659","GPATCH1","GPATCH1"
"5660","GPATCH11","GPATCH11"
"5661","GPATCH2","GPATCH2"
"5662","GPATCH3","GPATCH3"
"5663","GPATCH4","GPATCH4"
"5664","GPATCH8","GPATCH8"
"5665","GPBAR1","GPBAR1"
"5666","GPBP1","GPBP1"
"5667","GPBP1L1","GPBP1L1"
"5668","GPC1","GPC1"
"5669","GPC2","GPC2"
"5670","GPC3","GPC3"
"5671","GPC4","GPC4"
"5672","GPC5","GPC5"
"5673","GPC6","GPC6"
"5674","GPCPD1","GPCPD1"
"5675","GPD1","GPD1"
"5676","GPD1L","GPD1L"
"5677","GPD2","GPD2"
"5678","GPER1","GPER1"
"5679","GPHA2","GPHA2"
"5680","GPHB5","GPHB5"
"5681","GPHN","GPHN"
"5682","GPI","GPI"
"5683","GPIHBP1","GPIHBP1"
"5684","GPKOW","GPKOW"
"5685","GPLD1","GPLD1"
"5686","GPM6A","GPM6A"
"5687","GPM6B","GPM6B"
"5688","GPN1","GPN1"
"5689","GPN2","GPN2"
"5690","GPN3","GPN3"
"5691","GPNMB","GPNMB"
"5692","GPR101","GPR101"
"5693","GPR107","GPR107"
"5694","GPR108","GPR108"
"5695","GPR119","GPR119"
"5696","GPR12","GPR12"
"5697","GPR132","GPR132"
"5698","GPR137","GPR137"
"5699","GPR137B","GPR137B"
"5700","GPR137C","GPR137C"
"5701","GPR139","GPR139"
"5702","GPR141","GPR141"
"5703","GPR142","GPR142"
"5704","GPR143","GPR143"
"5705","GPR146","GPR146"
"5706","GPR149","GPR149"
"5707","GPR15","GPR15"
"5708","GPR151","GPR151"
"5709","GPR152","GPR152"
"5710","GPR153","GPR153"
"5711","GPR155","GPR155"
"5712","GPR156","GPR156"
"5713","GPR157","GPR157"
"5714","GPR158","GPR158"
"5715","GPR15LG","GPR15LG"
"5716","GPR160","GPR160"
"5717","GPR161","GPR161"
"5718","GPR162","GPR162"
"5719","GPR17","GPR17"
"5720","GPR171","GPR171"
"5721","GPR173","GPR173"
"5722","GPR174","GPR174"
"5723","GPR176","GPR176"
"5724","GPR179","GPR179"
"5725","GPR18","GPR18"
"5726","GPR180","GPR180"
"5727","GPR182","GPR182"
"5728","GPR183","GPR183"
"5729","GPR19","GPR19"
"5730","GPR20","GPR20"
"5731","GPR22","GPR22"
"5732","GPR25","GPR25"
"5733","GPR26","GPR26"
"5734","GPR27","GPR27"
"5735","GPR3","GPR3"
"5736","GPR31","GPR31"
"5737","GPR33","GPR33"
"5738","GPR34","GPR34"
"5739","GPR35","GPR35"
"5740","GPR37","GPR37"
"5741","GPR37L1","GPR37L1"
"5742","GPR39","GPR39"
"5743","GPR4","GPR4"
"5744","GPR50","GPR50"
"5745","GPR55","GPR55"
"5746","GPR6","GPR6"
"5747","GPR61","GPR61"
"5748","GPR62","GPR62"
"5749","GPR63","GPR63"
"5750","GPR65","GPR65"
"5751","GPR68","GPR68"
"5752","GPR75","GPR75"
"5753","GPR82","GPR82"
"5754","GPR83","GPR83"
"5755","GPR85","GPR85"
"5756","GPR87","GPR87"
"5757","GPR88","GPR88"
"5758","GPR89A","GPR89A"
"5759","GPRASP2","GPRASP2"
"5760","GPRC5A","GPRC5A"
"5761","GPRC5B","GPRC5B"
"5762","GPRC5C","GPRC5C"
"5763","GPRC5D","GPRC5D"
"5764","GPRIN1","GPRIN1"
"5765","GPRIN2","GPRIN2"
"5766","GPRIN3","GPRIN3"
"5767","GPS1","GPS1"
"5768","GPS2","GPS2"
"5769","GPSM1","GPSM1"
"5770","GPSM2","GPSM2"
"5771","GPT","GPT"
"5772","GPT2","GPT2"
"5773","GPX1","GPX1"
"5774","GPX2","GPX2"
"5775","GPX3","GPX3"
"5776","GPX4","GPX4"
"5777","GPX5","GPX5"
"5778","GPX6","GPX6"
"5779","GPX7","GPX7"
"5780","GPX8","GPX8"
"5781","GRAMD1A","GRAMD1A"
"5782","GRAMD1B","GRAMD1B"
"5783","GRAMD1C","GRAMD1C"
"5784","GRAMD2A","GRAMD2A"
"5785","GRAMD2B","GRAMD2B"
"5786","GRAMD4","GRAMD4"
"5787","GRAPL","GRAP"
"5788","GRAP2","GRAP2"
"5789","GRB10","GRB10"
"5790","GRB14","GRB14"
"5791","GRB2","GRB2"
"5792","GRB7","GRB7"
"5793","GREB1","GREB1"
"5794","GREB1L","GREB1L"
"5795","GREM1","GREM1"
"5796","GRHL1","GRHL1"
"5797","GRHL2","GRHL2"
"5798","GRHL3","GRHL3"
"5799","GRHPR","GRHPR"
"5800","GRIA1","GRIA1"
"5801","GRIA2","GRIA2"
"5802","GRIA3","GRIA3"
"5803","GRIA4","GRIA4"
"5804","GRID1","GRID1"
"5805","GRID2","GRID2"
"5806","GRID2IP","GRID2IP"
"5807","GRIFIN","GRIFIN"
"5808","GRIK1","GRIK1"
"5809","GRIK2","GRIK2"
"5810","GRIK3","GRIK3"
"5811","GRIK4","GRIK4"
"5812","GRIK5","GRIK5"
"5813","GRIN1","GRIN1"
"5814","GRIN2A","GRIN2A"
"5815","GRIN2B","GRIN2B"
"5816","GRIN2C","GRIN2C"
"5817","GRIN2D","GRIN2D"
"5818","GRIN3A","GRIN3A"
"5819","GRIN3B","GRIN3B"
"5820","GRINA","GRINA"
"5821","GRIP1","GRIP1"
"5822","GRIP2","GRIP2"
"5823","GRIPAP1","GRIPAP1"
"5824","GRK1","GRK1"
"5825","GRK2","GRK2"
"5826","GRK3","GRK3"
"5827","GRK4","GRK4"
"5828","GRK5","GRK5"
"5829","GRK6","GRK6"
"5830","GRK7","GRK7"
"5831","GRM1","GRM1"
"5832","GRM2","GRM2"
"5833","GRM3","GRM3"
"5834","GRM4","GRM4"
"5835","GRM5","GRM5"
"5836","GRM6","GRM6"
"5837","GRM7","GRM7"
"5838","GRM8","GRM8"
"5839","GRN","GRN"
"5840","GRP","GRP"
"5841","GRPEL1","GRPEL1"
"5842","GRPEL2","GRPEL2"
"5843","GRPR","GRPR"
"5844","GRSF1","GRSF1"
"5845","GRTP1","GRTP1"
"5846","GRWD1","GRWD1"
"5847","GRXCR1","GRXCR1"
"5848","GRXCR2","GRXCR2"
"5849","GSAP","GSAP"
"5850","GSC2","GSC2"
"5851","GSDMA","GSDMA"
"5852","GSDMB","GSDMB"
"5853","GSDMC","GSDMC"
"5854","GSDMD","GSDMD"
"5855","GSDME","GSDME"
"5856","GSE1","GSE1"
"5857","GSG1L","GSG1L"
"5858","GSG1L2","GSG1L2"
"5859","GSK3A","GSK3A"
"5860","GSK3B","GSK3B"
"5861","GSKIP","GSKIP"
"5862","GSN","GSN"
"5863","GSPT1","GSPT1"
"5864","GSPT2","GSPT2"
"5865","GSR","GSR"
"5866","GSS","GSS"
"5867","GSTA4","GSTA4"
"5868","GSTCD","GSTCD"
"5869","GSTK1","GSTK1"
"5870","GSTM5","GSTM1"
"5871","GSTM3","GSTM3"
"5872","GSTO2","GSTO2"
"5873","GSTT4","GSTT4"
"5874","GSTZ1","GSTZ1"
"5875","GSX1","GSX1"
"5876","GSX2","GSX2"
"5877","GTDC1","GTDC1"
"5878","GTF2A1","GTF2A1"
"5879","GTF2A1L","GTF2A1L"
"5880","GTF2A2","GTF2A2"
"5881","GTF2B","GTF2B"
"5882","GTF2E1","GTF2E1"
"5883","GTF2E2","GTF2E2"
"5884","GTF2F1","GTF2F1"
"5885","GTF2H1","GTF2H1"
"5886","GTF2H2","GTF2H2"
"5887","GTF2H3","GTF2H3"
"5888","GTF2H4","GTF2H4"
"5889","GTF2H5","GTF2H5"
"5890","GTF2I","GTF2I"
"5891","GTF2IRD1","GTF2IRD1"
"5892","GTF2IRD2B","GTF2IRD2"
"5893","GTF3A","GTF3A"
"5894","GTF3C1","GTF3C1"
"5895","GTF3C2","GTF3C2"
"5896","GTF3C3","GTF3C3"
"5897","GTF3C4","GTF3C4"
"5898","GTF3C5","GTF3C5"
"5899","GTF3C6","GTF3C6"
"5900","GTPBP1","GTPBP1"
"5901","GTPBP10","GTPBP10"
"5902","GTPBP2","GTPBP2"
"5903","GTPBP3","GTPBP3"
"5904","GTPBP4","GTPBP4"
"5905","GTPBP6","GTPBP6"
"5906","GTPBP8","GTPBP8"
"5907","GTSE1","GTSE1"
"5908","GTSF1","GTSF1"
"5909","GTSF1L","GTSF1L"
"5910","GUCA1A","GUCA1A"
"5911","GUCA1B","GUCA1B"
"5912","GUCA2A","GUCA2A"
"5913","GUCA2B","GUCA2B"
"5914","GUCD1","GUCD1"
"5915","GUCY1A1","GUCY1A1"
"5916","GUCY1A2","GUCY1A2"
"5917","GUCY1B1","GUCY1B1"
"5918","GUCY2C","GUCY2C"
"5919","GUCY2D","GUCY2D"
"5920","GUCY2F","GUCY2F"
"5921","GUF1","GUF1"
"5922","GUK1","GUK1"
"5923","GULP1","GULP1"
"5924","GUSB","GUSB"
"5925","GVQW3","GVQW3"
"5926","GXYLT1","GXYLT1"
"5927","GXYLT2","GXYLT2"
"5928","GYG1","GYG1"
"5929","GYG2","GYG2"
"5930","GYPC","GYPC"
"5931","GYS1","GYS1"
"5932","GYS2","GYS2"
"5933","GZF1","GZF1"
"5934","GZMA","GZMA"
"5935","GZMB","GZMB"
"5936","GZMK","GZMK"
"5937","GZMM","GZMM"
"5938","H1-0","H1-0"
"5939","H1-1","H1-1"
"5940","H1-10","H1-10"
"5941","H1-3","H1-12"
"5942","H1-2","H1-2"
"5943","H1-4","H1-4"
"5944","H1-5","H1-5"
"5945","H1-6","H1-6"
"5946","H1-8","H1-8"
"5947","H2AC17","H2AC14"
"5948","H2AC21","H2AC18"
"5949","H2AC20","H2AC20"
"5950","H2AC25","H2AC25"
"5951","H2AC6","H2AC6"
"5952","H2AJ","H2AJ"
"5953","H2AL3","H2AL1Q"
"5954","H2AX","H2AX"
"5955","H2AZ1","H2AZ1"
"5956","H2AZ2","H2AZ2"
"5957","H2BC1","H2BC1"
"5958","H2BC11","H2BC11"
"5959","H2BC15","H2BC15"
"5960","H2BC18","H2BC18"
"5961","H2BC8","H2BC19"
"5962","H2BC26","H2BC26"
"5963","H2BC3","H2BC3"
"5964","H2BC5","H2BC5"
"5965","H2BK1","H2BK1"
"5966","H3-3A","H3-3A"
"5967","H3-3B","H3-3B"
"5968","H3-4","H3-4"
"5969","H3C1","H3C6"
"5970","H4C1","H4C14"
"5971","H4C5","H4C6"
"5972","H6PD","H6PD"
"5973","HAAO","HAAO"
"5974","HABP2","HABP2"
"5975","HABP4","HABP4"
"5976","HACD1","HACD1"
"5977","HACD2","HACD2"
"5978","HACD3","HACD3"
"5979","HACD4","HACD4"
"5980","HACE1","HACE1"
"5981","HACL1","HACL1"
"5982","HADH","HADH"
"5983","HADHA","HADHA"
"5984","HADHB","HADHB"
"5985","HAGH","HAGH"
"5986","HAGHL","HAGHL"
"5987","HAL","HAL"
"5988","HAMP","HAMP"
"5989","HAND1","HAND1"
"5990","HAND2","HAND2"
"5991","HAO1","HAO1"
"5992","HAO2","HAO2"
"5993","HAP1","HAP1"
"5994","HAPLN1","HAPLN1"
"5995","HAPLN2","HAPLN2"
"5996","HAPLN3","HAPLN3"
"5997","HAPLN4","HAPLN4"
"5998","HAPSTR1","HAPSTR1"
"5999","HAPSTR2","HAPSTR2"
"6000","HARBI1","HARBI1"
"6001","HARS1","HARS1"
"6002","HARS2","HARS2"
"6003","HAS1","HAS1"
"6004","HAS2","HAS2"
"6005","HAS3","HAS3"
"6006","HASPIN","HASPIN"
"6007","HAT1","HAT1"
"6008","HAUS1","HAUS1"
"6009","HAUS2","HAUS2"
"6010","HAUS3","HAUS3"
"6011","HAUS4","HAUS4"
"6012","HAUS5","HAUS5"
"6013","HAUS6","HAUS6"
"6014","HAUS7","HAUS7"
"6015","HAUS8","HAUS8"
"6016","HAVCR2","HAVCR2"
"6017","HAX1","HAX1"
"6018","HBA2","HBA"
"6019","HBG2","HBE1"
"6020","HBEGF","HBEGF"
"6021","HBM","HBM"
"6022","HBP1","HBP1"
"6023","HBQ1","HBQ1"
"6024","HBS1L","HBS1L"
"6025","HCCS","HCCS"
"6026","HCFC1","HCFC1"
"6027","HCFC1R1","HCFC1R1"
"6028","HCFC2","HCFC2"
"6029","HCK","HCK"
"6030","HCLS1","HCLS1"
"6031","HCN1","HCN1"
"6032","HCN2","HCN2"
"6033","HCN3","HCN3"
"6034","HCN4","HCN4"
"6035","HCRT","HCRT"
"6036","HCRTR1","HCRTR1"
"6037","HCRTR2","HCRTR2"
"6038","HCST","HCST"
"6039","HDAC1","HDAC1"
"6040","HDAC10","HDAC10"
"6041","HDAC11","HDAC11"
"6042","HDAC2","HDAC2"
"6043","HDAC3","HDAC3"
"6044","HDAC4","HDAC4"
"6045","HDAC5","HDAC5"
"6046","HDAC6","HDAC6"
"6047","HDAC7","HDAC7"
"6048","HDAC8","HDAC8"
"6049","HDAC9","HDAC9"
"6050","HDC","HDC"
"6051","HDDC2","HDDC2"
"6052","HDDC3","HDDC3"
"6053","HDGF","HDGF"
"6054","HDGFL1","HDGFL1"
"6055","HDGFL2","HDGFL2"
"6056","HDGFL3","HDGFL3"
"6057","HDHD2","HDHD2"
"6058","HDHD3","HDHD3"
"6059","HDHD5","HDHD5"
"6060","HDLBP","HDLBP"
"6061","HDX","HDX"
"6062","HEATR1","HEATR1"
"6063","HEATR3","HEATR3"
"6064","HEATR4","HEATR4"
"6065","HEATR5A","HEATR5A"
"6066","HEATR5B","HEATR5B"
"6067","HEATR6","HEATR6"
"6068","HEATR9","HEATR9"
"6069","HEBP1","HEBP1"
"6070","HEBP2","HEBP2"
"6071","HECA","HECA"
"6072","HECTD1","HECTD1"
"6073","HECTD2","HECTD2"
"6074","HECTD3","HECTD3"
"6075","HECTD4","HECTD4"
"6076","HECW1","HECW1"
"6077","HECW2","HECW2"
"6078","HEG1","HEG1"
"6079","HELB","HELB"
"6080","HELLS","HELLS"
"6081","HELQ","HELQ"
"6082","HELT","HELT"
"6083","HELZ","HELZ"
"6084","HEMGN","HEMGN"
"6085","HEMK1","HEMK1"
"6086","HENMT1","HENMT1"
"6087","HEPACAM","HEPACAM"
"6088","HEPACAM2","HEPACAM2"
"6089","HEPH","HEPH"
"6090","HEPHL1","HEPHL1"
"6091","HERC1","HERC1"
"6092","HERC2","HERC2"
"6093","HERC3","HERC3"
"6094","HERC4","HERC4"
"6095","HERC5","HERC5"
"6096","HERC6","HERC6"
"6097","HERPUD1","HERPUD1"
"6098","HERPUD2","HERPUD2"
"6099","HES1","HES1"
"6100","HES2","HES2"
"6101","HES3","HES3"
"6102","HES4","HES4"
"6103","HES5","HES5"
"6104","HES6","HES6"
"6105","HES7","HES7"
"6106","HESX1","HESX1"
"6107","HEXA","HEXA"
"6108","HEXB","HEXB"
"6109","HEXD","HEXD"
"6110","HEXIM1","HEXIM1"
"6111","HEXIM2","HEXIM2"
"6112","HEY1","HEY1"
"6113","HEY2","HEY2"
"6114","HEYL","HEYL"
"6115","HFE","HFE"
"6116","HFM1","HFM1"
"6117","HGD","HGD"
"6118","HGF","HGF"
"6119","HGFAC","HGFAC"
"6120","HGH1","HGH1"
"6121","HGS","HGS"
"6122","HGSNAT","HGSNAT"
"6123","HHAT","HHAT"
"6124","HHATL","HHATL"
"6125","HHEX","HHEX"
"6126","HHIP","HHIP"
"6127","HHIPL2","HHIPL2"
"6128","HHLA1","HHLA1"
"6129","HHLA2","HHLA2"
"6130","HIBADH","HIBADH"
"6131","HIBCH","HIBCH"
"6132","HIC1","HIC1"
"6133","HIC2","HIC2"
"6134","HID1","HID1"
"6135","HIF1A","HIF1A"
"6136","HIF1AN","HIF1AN"
"6137","HIF3A","HIF3A"
"6138","HIGD1A","HIGD1A"
"6139","HIGD1B","HIGD1B"
"6140","HIGD1C","HIGD1C"
"6141","HIGD2A","HIGD2A"
"6142","HIKESHI","HIKESHI"
"6143","HILPDA","HILPDA"
"6144","HINFP","HINFP"
"6145","HINT1","HINT1"
"6146","HINT2","HINT2"
"6147","HINT3","HINT3"
"6148","HIP1","HIP1"
"6149","HIP1R","HIP1R"
"6150","HIPK1","HIPK1"
"6151","HIPK2","HIPK2"
"6152","HIPK3","HIPK3"
"6153","HIPK4","HIPK4"
"6154","HIRA","HIRA"
"6155","HIRIP3","HIRIP3"
"6156","HIVEP1","HIVEP1"
"6157","HIVEP2","HIVEP2"
"6158","HIVEP3","HIVEP3"
"6159","HJURP","HJURP"
"6160","HJV","HJV"
"6161","HK1","HK1"
"6162","HK2","HK2"
"6163","HK3","HK3"
"6164","HKDC1","HKDC1"
"6165","HLCS","HLCS"
"6166","HLF","HLF"
"6167","HLTF","HLTF"
"6168","HLX","HLX"
"6169","HM13","HM13"
"6170","HMBOX1","HMBOX1"
"6171","HMBS","HMBS"
"6172","HMCES","HMCES"
"6173","HMCN1","HMCN1"
"6174","HMCN2","HMCN2"
"6175","HMG20A","HMG20A"
"6176","HMG20B","HMG20B"
"6177","HMGA1","HMGA1"
"6178","HMGA2","HMGA2"
"6179","HMGB1","HMGB1"
"6180","HMGB1P1","HMGB1P1"
"6181","HMGB2","HMGB2"
"6182","HMGB4","HMGB4"
"6183","HMGCL","HMGCL"
"6184","HMGCLL1","HMGCLL1"
"6185","HMGCR","HMGCR"
"6186","HMGCS1","HMGCS1"
"6187","HMGCS2","HMGCS2"
"6188","HMGN3","HMGN3"
"6189","HMGN5","HMGN5"
"6190","HMGXB3","HMGXB3"
"6191","HMGXB4","HMGXB4"
"6192","HMMR","HMMR"
"6193","HMOX1","HMOX1"
"6194","HMOX2","HMOX2"
"6195","HMX1","HMX1"
"6196","HMX2","HMX2"
"6197","HMX3","HMX3"
"6198","HNF1A","HNF1A"
"6199","HNF1B","HNF1B"
"6200","HNF4A","HNF4A"
"6201","HNF4G","HNF4G"
"6202","HNMT","HNMT"
"6203","HNRNPAB","HNRNPAB"
"6204","HNRNPC","HNRNPC"
"6205","HNRNPD","HNRNPD"
"6206","HNRNPDL","HNRNPDL"
"6207","HNRNPH1","HNRNPH1"
"6208","HNRNPH2","HNRNPH2"
"6209","HNRNPH3","HNRNPH3"
"6210","HNRNPK","HNRNPK"
"6211","HNRNPL","HNRNPL"
"6212","HNRNPLL","HNRNPLL"
"6213","HNRNPM","HNRNPM"
"6214","HNRNPR","HNRNPR"
"6215","HNRNPU","HNRNPU"
"6216","HNRNPUL1","HNRNPUL1"
"6217","HNRNPUL2","HNRNPUL2"
"6218","HOATZ","HOATZ"
"6219","HOGA1","HOGA1"
"6220","HOMER1","HOMER1"
"6221","HOMER2","HOMER2"
"6222","HOMER3","HOMER3"
"6223","HOMEZ","HOMEZ"
"6224","HOOK1","HOOK1"
"6225","HOOK2","HOOK2"
"6226","HOOK3","HOOK3"
"6227","HOPX","HOPX"
"6228","HORMAD1","HORMAD1"
"6229","HORMAD2","HORMAD2"
"6230","HOXA1","HOXA1"
"6231","HOXA10","HOXA10"
"6232","HOXA11","HOXA11"
"6233","HOXA13","HOXA13"
"6234","HOXA2","HOXA2"
"6235","HOXA3","HOXA3"
"6236","HOXA5","HOXA5"
"6237","HOXA6","HOXA6"
"6238","HOXA7","HOXA7"
"6239","HOXA9","HOXA9"
"6240","HOXB1","HOXB1"
"6241","HOXB13","HOXB13"
"6242","HOXB2","HOXB2"
"6243","HOXB3","HOXB3"
"6244","HOXB4","HOXB4"
"6245","HOXB5","HOXB5"
"6246","HOXB6","HOXB6"
"6247","HOXB7","HOXB7"
"6248","HOXB8","HOXB8"
"6249","HOXB9","HOXB9"
"6250","HOXC10","HOXC10"
"6251","HOXC11","HOXC11"
"6252","HOXC12","HOXC12"
"6253","HOXC13","HOXC13"
