"","human_gene","chicken_gene"
"3938","FGFBP1","FGFBP1"
"3939","FGFBP2","FGFBP2"
"3940","FGFR1","FGFR1"
"3941","CEP43","FGFR1OP"
"3942","FGFR1OP2","FGFR1OP2"
"3943","FGFR2","FGFR2"
"3944","FGFR3","FGFR3"
"3945","FGFR4","FGFR4"
"3946","FGFRL1","FGFRL1"
"3947","FGG","FGG"
"3948","FGGY","FGGY"
"3949","FGL1","FGL1A"
"3950","FGL2","FGL2"
"3951","FGR","FGR"
"3952","FH","FH"
"3953","FHAD1","FHAD1"
"3954","FHDC1","FHDC1"
"3955","FHIP1A","FHIP1A"
"3956","FHIP1B","FHIP1B"
"3957","FHIT","FHIT"
"3958","FHL1","FHL1"
"3959","FHL2","FHL2"
"3960","FHL3","FHL3"
"3961","FHL5","FHL5"
"3962","FHOD1","FHOD1"
"3963","FHOD3","FHOD3"
"3964","FIBCD1","FIBCD1"
"3965","FIBIN","FIBIN"
"3966","FICD","FICD"
"3967","FIG4","FIG4"
"3968","FIGN","FIGN"
"3969","FIGNL1","FIGNL1"
"3970","FIGNL2","FIGNL2"
"3971","FILIP1","FILIP1"
"3972","FILIP1L","FILIP1L"
"3973","FIRRM","FIRRM"
"3974","FIS1","FIS1"
"3975","FITM2","FITM2"
"3976","FJX1","FJX1"
"3977","FKBP10","FKBP10"
"3978","FKBP11","FKBP11"
"3979","FKBP14","FKBP14"
"3980","FKBP15","FKBP15"
"3981","FKBP1A","FKBP1A"
"3982","FKBP1B","FKBP1B"
"3983","FKBP3","FKBP3"
"3984","FKBP4","FKBP4"
"3985","FKBP5","FKBP5"
"3986","FKBP6","FKBP6"
"3987","FKBP7","FKBP7"
"3988","FKBP8","FKBP8"
"3989","FKBP9","FKBP9"
"3990","FKRP","FKRP"
"3991","FKTN","FKTN"
"3992","FLAD1","FLAD1"
"3993","FLCN","FLCN"
"3994","FLI1","FLI1"
"3995","FLII","FLII"
"3996","FLNB","FLNB"
"3997","FLOT2","FLOT2"
"3998","FLRT1","FLRT1"
"3999","FLRT2","FLRT2"
"4000","FLRT3","FLRT3"
"4001","FLT1","FLT1"
"4002","FLT3","FLT3"
"4003","FLT4","FLT4"
"4004","FLVCR1","FLVCR1"
"4005","FLVCR2","FLVCR2"
"4006","FMC1","FMC1"
"4007","FMN1","FMN1"
"4008","FMNL1","FMNL1"
"4009","FMNL2","FMNL2"
"4010","FMO3","FMO3"
"4011","FMO4","FMO4"
"4012","FMOD","FMOD"
"4013","FMR1","FMR1"
"4014","FMR1NB","FMR1NB"
"4015","FN1","FN1"
"4016","FN3K","FN3K"
"4017","FN3KRP","FN3KRP"
"4018","FNBP1","FNBP1"
"4019","FNBP1L","FNBP1L"
"4020","FNBP4","FNBP4"
"4021","FNDC1","FNDC1"
"4022","FNDC11","FNDC11"
"4023","FNDC3A","FNDC3A"
"4024","FNDC3B","FNDC3B"
"4025","FNDC4","FNDC4"
"4026","FNDC5","FNDC5"
"4027","FNDC7","FNDC7"
"4028","FNDC9","FNDC9"
"4029","FNIP1","FNIP1"
"4030","FNIP2","FNIP2"
"4031","FNTA","FNTA"
"4032","FNTB","FNTB"
"4033","FOCAD","FOCAD"
"4034","FOLH1","FOLH1"
"4035","FOLR1","FOLR1"
"4036","CEP20","FOPNL"
"4037","FOS","FOS"
"4038","FOSL2","FOSL2"
"4039","FOXA1","FOXA1"
"4040","FOXA2","FOXA2"
"4041","FOXB1","FOXB1"
"4042","FOXB2","FOXB2"
"4043","FOXC2","FOXC2"
"4044","FOXE1","FOXE1"
"4045","FOXF1","FOXF1"
"4046","FOXG1","FOXG1"
"4047","FOXI1","FOXI1"
"4048","FOXJ1","FOXJ1"
"4049","FOXJ2","FOXJ3"
"4050","FOXK1","FOXK1"
"4051","FOXK2","FOXK2"
"4052","FOXL1","FOXL1"
"4053","FOXL2","FOXL2"
"4054","FOXL3","FOXL3"
"4055","FOXM1","FOXM1"
"4056","FOXN1","FOXN1"
"4057","FOXN2","FOXN2"
"4058","FOXN3","FOXN3"
"4059","FOXN4","FOXN4"
"4060","FOXO1","FOXO1"
"4061","FOXO3","FOXO3"
"4062","FOXO4","FOXO4"
"4063","FOXO6","FOXO6"
"4064","FOXP1","FOXP1"
"4065","FOXP2","FOXP2"
"4066","FOXP4","FOXP4"
"4067","FOXQ1","FOXQ1"
"4068","FOXRED1","FOXRED1"
"4069","FOXRED2","FOXRED2"
"4070","FPGS","FPGS"
"4071","FPGT","FPGT"
"4072","FRA10AC1","FRA10AC1"
"4073","FREM1","FREM1"
"4074","FREM2","FREM2"
"4075","FRG1","FRG1BP"
"4076","FRK","FRK"
"4077","FRMD3","FRMD3"
"4078","FRMD4A","FRMD4A"
"4079","FRMD4B","FRMD4B"
"4080","FRMD5","FRMD5"
"4081","FRMD6","FRMD6"
"4082","FRMD7","FRMD7"
"4083","FRMPD1","FRMPD1"
"4084","FRMPD2","FRMPD2"
"4085","FRMPD3","FRMPD3"
"4086","FRMPD4","FRMPD4"
"4087","FRRS1","FRRS1"
"4088","FRRS1L","FRRS1L"
"4089","FRS2","FRS2"
"4090","FRS3","FRS3"
"4091","FRY","FRY"
"4092","FRYL","FRYL"
"4093","FRZB","FRZB"
"4094","FSBP","FSBP"
"4095","FSCN1","FSCN1"
"4096","FSCN2","FSCN2"
"4097","FSD1","FSD1"
"4098","FSD1L","FSD1L"
"4099","FSD2","FSD2"
"4100","FSHB","FSHB"
"4101","FSHR","FSHR"
"4102","FST","FST"
"4103","FSTL1","FSTL1"
"4104","FSTL3","FSTL3"
"4105","FSTL4","FSTL4"
"4106","FSTL5","FSTL5"
"4107","FTCD","FTCD"
"4108","FTL","FTL"
"4109","FTO","FTO"
"4110","FTSJ3","FTSJ3"
"4111","FUBP1","FUBP1"
"4112","FUBP3","FUBP3"
"4113","FUCA1","FUCA1"
"4114","FUCA2","FUCA2"
"4115","FUNDC1","FUNDC1"
"4116","FUNDC2","FUNDC2"
"4117","FURIN","FURIN"
"4118","FUT10","FUT10"
"4119","FUT11","FUT11"
"4120","FUT4","FUT4"
"4121","FUT8","FUT8"
"4122","FUT9","FUT9"
"4123","FXN","FXN"
"4124","FXR1","FXR1"
"4125","FXYD6","FXYD6"
"4126","FYB1","FYB1"
"4127","FYCO1","FYCO1"
"4128","FYN","FYN"
"4129","FYTTD1","FYTTD1"
"4130","FZD1","FZD1"
"4131","FZD10","FZD10"
"4132","FZD2","FZD2"
"4133","FZD3","FZD3"
"4134","FZD4","FZD4"
"4135","FZD6","FZD6"
"4136","FZD7","FZD7"
"4137","FZD8","FZD8"
"4138","FZD9","FZD9"
"4139","FZR1","FZR1"
"4140","G0S2","G0S2"
"4141","G2E3","G2E3"
"4142","G3BP1","G3BP1"
"4143","G3BP2","G3BP2"
"4144","G6PC1","G6PC1"
"4145","G6PC2","G6PC2"
"4146","G6PC3","G6PC3"
"4147","GAA","GAA"
"4148","GAB1","GAB1"
"4149","GAB2","GAB2"
"4150","GAB3","GAB3"
"4151","GABARAPL1","GABARAPL1"
"4152","GABARAPL2","GABARAPL2"
"4153","GABBR2","GABBR2"
"4154","GABPA","GABPA"
"4155","GABPB1","GABPB1"
"4156","GABPB2","GABPB2"
"4157","GABRA1","GABRA1"
"4158","GABRA2","GABRA2"
"4159","GABRA3","GABRA3"
"4160","GABRA4","GABRA4"
"4161","GABRA5","GABRA5"
"4162","GABRA6","GABRA6"
"4163","GABRB2","GABRB2"
"4164","GABRB3","GABRB3"
"4165","GABRD","GABRD"
"4166","GABRE","GABRE"
"4167","GABRG1","GABRG1"
"4168","GABRG2","GABRG2"
"4169","GABRG3","GABRG3"
"4170","GABRP","GABRP"
"4171","GABRR1","GABRR1"
"4172","GABRR2","GABRR2"
"4173","GABRR3","GABRR3"
"4174","GAD1","GAD1"
"4175","GAD2","GAD2"
"4176","GADD45A","GADD45A"
"4177","GADD45B","GADD45B"
"4178","GADD45G","GADD45G"
"4179","GADD45GIP1","GADD45GIP1"
"4180","GADL1","GADL1"
"4181","GAK","GAK"
"4182","GAL","GAL"
"4183","GAL3ST1","GAL3ST1"
"4184","GAL3ST2","GAL3ST2"
"4185","GALC","GALC"
"4186","GALE","GALE"
"4187","GALK1","GALK1"
"4188","GALK2","GALK2"
"4189","GALM","GALM"
"4190","GALNS","GALNS"
"4191","GALNT1","GALNT1"
"4192","GALNT10","GALNT10"
"4193","GALNT11","GALNT11"
"4194","GALNT12","GALNT12"
"4195","GALNT13","GALNT13"
"4196","GALNT14","GALNT14"
"4197","GALNT15","GALNT15"
"4198","GALNT16","GALNT16"
"4199","GALNT17","GALNT17"
"4200","GALNT18","GALNT18"
"4201","GALNT2","GALNT2"
"4202","GALNT3","GALNT3"
"4203","GALNT6","GALNT6"
"4204","GALNT7","GALNT7"
"4205","GALNT9","GALNT9"
"4206","GALNTL6","GALNTL6"
"4207","GALR2","GALR2"
"4208","GALT","GALT"
"4209","GAMT","GAMT"
"4210","GAN","GAN"
"4211","GANC","GANC"
"4212","GAP43","GAP43"
"4213","GAPDH","GAPDH"
"4214","GAPVD1","GAPVD1"
"4215","GAR1","GAR1"
"4216","GAREM1","GAREM1"
"4217","GAREM2","GAREM2"
"4218","GARNL3","GARNL3"
"4219","GARRE1","GARRE1"
"4220","GARS1","GARS1"
"4221","GART","GART"
"4222","GAS1","GAS1"
"4223","GAS2L3","GAS2L3"
"4224","GAS6","GAS6"
"4225","GAS7","GAS7"
"4226","GAS8","GAS8"
"4227","GASK1A","GASK1A"
"4228","GASK1B","GASK1B"
"4229","GATA2","GATA2"
"4230","GATA3","GATA3"
"4231","GATA4","GATA4"
"4232","GATA5","GATA5"
"4233","GATA6","GATA6"
"4234","GATAD1","GATAD1"
"4235","GATAD2A","GATAD2A"
"4236","GATAD2B","GATAD2B"
"4237","GATB","GATB"
"4238","GATC","GATC"
"4239","GATD3","GATD3A"
"4240","GATM","GATM"
"4241","CASTOR2","GATSL2"
"4242","GBA2","GBA2"
"4243","HBD","GBE"
"4244","GBE1","GBE1"
"4245","GBF1","GBF1"
"4246","GBGT1","GBGT1"
"4247","GBP6","GBP"
"4248","GBX1","GBX1"
"4249","GBX2","GBX2"
"4250","GC","GC"
"4251","GCAT","GCAT"
"4252","GCC1","GCC1"
"4253","GCC2","GCC2"
"4254","GCDH","GCDH"
"4255","GCG","GCG"
"4256","GCGR","GCGR"
"4257","GCH1","GCH1"
"4258","GCHFR","GCHFR"
"4259","GCK","GCK"
"4260","GCLC","GCLC"
"4261","GCLM","GCLM"
"4262","GCM1","GCM1"
"4263","GCM2","GCM2"
"4264","GCN1","GCN1"
"4265","GCNT1","GCNT1"
"4266","GCNT2","GCNT2"
"4267","GCNT3","GCNT3"
"4268","GCNT4","GCNT4"
"4269","GCNT7","GCNT7"
"4270","GCSH","GCSH"
"4271","GDA","GDA"
"4272","GDAP1","GDAP1"
"4273","GDAP1L1","GDAP1L1"
"4274","GDAP2","GDAP2"
"4275","GDE1","GDE1"
"4276","GDF10","GDF10"
"4277","GDF11","GDF11"
"4278","GDF5","GDF5"
"4279","GDF6","GDF6"
"4280","GDF9","GDF9"
"4281","GDI2","GDI1"
"4282","GDNF","GDNF"
"4283","SMG8","GDPD1"
"4284","GDPD2","GDPD2"
"4285","GDPD4","GDPD4"
"4286","GDPD5","GDPD5"
"4287","GDPGP1","GDPGP1"
"4288","GEM","GEM"
"4289","GEMIN2","GEMIN2"
"4290","GEMIN4","GEMIN4"
"4291","GEMIN5","GEMIN5"
"4292","GEMIN8","GEMIN8"
"4293","GEN1","GEN1"
"4294","GET4","GET4"
"4295","GFAP","GFAP"
"4296","GFER","GFER"
"4297","GFI1","GFI1"
"4298","GFI1B","GFI1B"
"4299","GFM1","GFM1"
"4300","GFM2","GFM2"
"4301","GFOD1","GFOD1"
"4302","GFOD2","GFOD2"
"4303","GFPT1","GFPT1"
"4304","GFPT2","GFPT2"
"4305","GFRA1","GFRA1"
"4306","GFRA2","GFRA2"
"4307","GFRA3","GFRA3"
"4308","GFRA4","GFRA4"
"4309","GFRAL","GFRAL"
"4310","GGA1","GGA1"
"4311","GGA2","GGA2"
"4312","GGA3","GGA3"
"4313","GGACT","GGACT"
"4314","GGCT","GGCT"
"4315","GGH","GGH"
"4316","GGNBP2","GGNBP2"
"4317","GGPS1","GGPS1"
"4318","GGT1","GGT2"
"4319","GGT7","GGT7"
"4320","GH1","GH"
"4321","GHITM","GHITM"
"4322","GHR","GHR"
"4323","GHRH","GHRH"
"4324","GHRHR","GHRHR"
"4325","GHRL","GHRL"
"4326","GHSR","GHSR"
"4327","GID4","GID4"
"4328","GID8","GID8"
"4329","GIGYF2","GIGYF2"
"4330","GIMD1","GIMD1"
"4331","GIN1","GIN1"
"4332","GINM1","GINM1"
"4333","GINS1","GINS1"
"4334","GINS2","GINS2"
"4335","GINS3","GINS3"
"4336","GIP","GIP"
"4337","GIPC1","GIPC1"
"4338","GIPC2","GIPC2"
"4339","GIPC3","GIPC3"
"4340","GIT1","GIT1"
"4341","GIT2","GIT2"
"4342","GJA1","GJA1"
"4343","GJA10","GJA10"
"4344","GJA3","GJA3"
"4345","GJA4","GJA4"
"4346","GJA5","GJA5"
"4347","GJA8","GJA8"
"4348","GJA9","GJA9"
"4349","GJB1","GJB1"
"4350","GJB2","GJB2"
"4351","GJB3","GJB3"
"4352","GJB5","GJB5"
"4353","GJB2","GJB6"
"4354","GJC2","GJC2"
"4355","GJC1","GJC3"
"4356","GJD2","GJD2"
"4357","GJD4","GJD4"
"4358","GK","GK2"
"4359","GK5","GK5"
"4360","GKAP1","GKAP1"
"4361","GKN1","GKN1"
"4362","GKN2","GKN2"
"4363","GLA","GLA"
"4364","GLB1","GLB1"
"4365","GLB1L","GLB1L"
"4366","GLCCI1","GLCCI1"
"4367","GLCE","GLCE"
"4368","GLDC","GLDC"
"4369","GLDN","GLDN"
"4370","GLE1","GLE1"
"4371","GLG1","GLG1"
"4372","GLI1","GLI1"
"4373","GLI3","GLI3"
"4374","GLIPR1L2","GLIPR1"
"4375","GLIPR1L2","GLIPR1L"
"4376","GLIPR1L2","GLIPR1L1"
"4377","GLIPR2","GLIPR2"
"4378","GLIS1","GLIS1"
"4379","GLIS2","GLIS2"
"4380","GLIS3","GLIS3"
"4381","GLMN","GLMN"
"4382","GLMP","GLMP"
"4383","GLO1","GLO1"
"4384","GLOD4","GLOD4"
"4385","GLOD5","GLOD5"
"4386","GLP1R","GLP1R"
"4387","GLP2R","GLP2R"
"4388","GLRA1","GLRA1"
"4389","GLRA2","GLRA2"
"4390","GLRA3","GLRA3"
"4391","GLRB","GLRB"
"4392","GLRX","GLRX"
"4393","GLRX2","GLRX2"
"4394","GLRX3","GLRX3"
"4395","GLRX5","GLRX5"
"4396","GLS","GLS2"
"4397","GLT1D1","GLT1D1"
"4398","GLT8D1","GLT8D1"
"4399","GLT8D2","GLT8D2"
"4400","GLTP","GLTP"
"4401","GLUD1","GLUD2"
"4402","GLUL","GLUL"
"4403","GLYCTK","GLYCTK"
"4404","GLYR1","GLYR1"
"4405","GM2A","GM2A"
"4406","GMDS","GMDS"
"4407","GMEB1","GMEB1"
"4408","GMEB2","GMEB2"
"4409","GMFB","GMFB"
"4410","GMIP","GMIP"
"4411","GMNC","GMNC"
"4412","GMNN","GMNN"
"4413","GMPPA","GMPPA"
"4414","GMPPB","GMPPB"
"4415","GMPR","GMPR2"
"4416","GMPS","GMPS"
"4417","GNA11","GNA11"
"4418","GNA12","GNA12"
"4419","GNA13","GNA13"
"4420","GNA14","GNA14"
"4421","GNAI1","GNAI1"
"4422","GNAI2","GNAI2"
"4423","GNAI3","GNAI3"
"4424","GNAL","GNAL"
"4425","GNAQ","GNAQ"
"4426","GNAS","GNAS"
"4427","GNAT1","GNAT1"
"4428","GNAT2","GNAT2"
"4429","GNAT3","GNAT3"
"4430","GNAZ","GNAZ"
"4431","GNB1","GNB1"
"4432","GNB1L","GNB1L"
"4433","GNB3","GNB3"
"4434","GNB4","GNB4"
"4435","GNB5","GNB5"
"4436","GNE","GNE"
"4437","GNG10","GNG10"
"4438","GNG11","GNG11"
"4439","GNG12","GNG12"
"4440","GNG13","GNG13"
"4441","GNG2","GNG2"
"4442","GNG4","GNG4"
"4443","GNG5","GNG5"
"4444","GNG7","GNG7"
"4445","GNGT2","GNGT2"
"4446","GNL2","GNL2"
"4447","GNL3","GNL3"
"4448","GNL3L","GNL3L"
"4449","GNMT","GNMT"
"4450","GNPAT","GNPAT"
"4451","GNPDA1","GNPDA1"
"4452","GNPDA2","GNPDA2"
"4453","GNPNAT1","GNPNAT1"
"4454","GNPTAB","GNPTAB"
"4455","GNPTG","GNPTG"
"4456","GNRH1","GNRH1"
"4457","GNRHR","GNRHR"
"4458","GNS","GNS"
"4459","GOLGA1","GOLGA1"
"4460","GOLGA3","GOLGA3"
"4461","GOLGA4","GOLGA4"
"4462","GOLGA5","GOLGA5"
"4463","GOLGA7","GOLGA7"
"4464","GOLGA7B","GOLGA7B"
"4465","GOLGB1","GOLGB1"
"4466","GOLIM4","GOLIM4"
"4467","GOLM1","GOLM1"
"4468","GOLPH3","GOLPH3"
"4469","GOLPH3L","GOLPH3L"
"4470","GOLT1A","GOLT1A"
"4471","GOLT1B","GOLT1B"
"4472","GOPC","GOPC"
"4473","GORAB","GORAB"
"4474","GORASP1","GORASP1"
"4475","GORASP2","GORASP2"
"4476","GOSR1","GOSR1"
"4477","GOT1","GOT1"
"4478","GOT2","GOT2"
"4479","GP1BB","GP1BB"
"4480","GP5","GP5"
"4481","GP9","GP9"
"4482","GPA33","GPA33"
"4483","GPALPP1","GPALPP1"
"4484","GPAM","GPAM"
"4485","GPAT3","GPAT3"
"4486","GPAT4","GPAT4"
"4487","GPATCH1","GPATCH1"
"4488","GPATCH11","GPATCH11"
"4489","GPATCH2","GPATCH2"
"4490","GPATCH2L","GPATCH2L"
"4491","GPATCH3","GPATCH3"
"4492","GPATCH8","GPATCH8"
"4493","GPBP1L1","GPBP1L1"
"4494","GPC1","GPC1"
"4495","GPC3","GPC3"
"4496","GPC4","GPC4"
"4497","GPC5","GPC5"
"4498","GPC6","GPC6"
"4499","GPCPD1","GPCPD1"
"4500","GPD1","GPD1"
"4501","GPD1L","GPD1L"
"4502","GPD2","GPD2"
"4503","GPER1","GPER1"
"4504","GPHB5","GPHB5"
"4505","GPHN","GPHN"
"4506","GPI","GPI"
"4507","GPLD1","GPLD1"
"4508","GPM6A","GPM6A"
"4509","GPM6B","GPM6B"
"4510","GPN1","GPN1"
"4511","GPN2","GPN2"
"4512","GPN3","GPN3"
"4513","GPNMB","GPNMB"
"4514","CMKLR2","GPR1"
"4515","GPR107","GPR107"
"4516","GPR12","GPR12"
"4517","GPR135","GPR135"
"4518","GPR137B","GPR137B"
"4519","GPR137C","GPR137C"
"4520","GPR139","GPR139"
"4521","GPR141","GPR141"
"4522","GPR142","GPR142"
"4523","GPR143","GPR143"
"4524","GPR146","GPR146"
"4525","GPR149","GPR149"
"4526","GPR15","GPR15"
"4527","GPR153","GPR153"
"4528","GPR155","GPR155"
"4529","GPR156","GPR156"
"4530","GPR157","GPR157"
"4531","GPR158","GPR158"
"4532","GPR160","GPR160"
"4533","GPR161","GPR161"
"4534","GPR162","GPR162"
"4535","GPR17","GPR17"
"4536","GPR171","GPR171"
"4537","GPR27","GPR173"
"4538","GPR179","GPR179"
"4539","GPR18","GPR18"
"4540","GPR180","GPR180"
"4541","GPR182","GPR182"
"4542","GPR183","GPR183"
"4543","GPR19","GPR19"
"4544","GPR20","GPR20"
"4545","GPR21","GPR21"
"4546","GPR26","GPR26"
"4547","GPR34","GPR34"
"4548","GPR37","GPR37"
"4549","GPR37L1","GPR37L1"
"4550","GPR39","GPR39"
"4551","GPR50","GPR50"
"4552","GPR52","GPR52"
"4553","GPR55","GPR55"
"4554","GPR6","GPR6"
"4555","GPR61","GPR61"
"4556","GPR63","GPR63"
"4557","GPR65","GPR65"
"4558","GPR68","GPR68"
"4559","GPR75","GPR75"
"4560","GPR82","GPR82"
"4561","GPR83","GPR83"
"4562","GPR85","GPR85"
"4563","GPR87","GPR87"
"4564","GPR89A","GPR89A"
"4565","GPRC5B","GPRC5B"
"4566","GPRC5C","GPRC5C"
"4567","GPRC6A","GPRC6A"
"4568","GPRIN2","GPRIN2"
"4569","GPRIN3","GPRIN3"
"4570","GPS1","GPS1"
"4571","GPSM1","GPSM1"
"4572","GPT2","GPT2"
"4573","GPX1","GPX1"
"4574","GPX2","GPX2"
"4575","GPX3","GPX3"
"4576","GPX4","GPX4"
"4577","GPX7","GPX7"
"4578","GPX8","GPX8"
"4579","FFAR2","GR42L5"
"4580","FFAR2","GR42L6"
"4581","GRAMD1B","GRAMD1B"
"4582","GRAMD1C","GRAMD1C"
"4583","GRAMD2A","GRAMD2"
"4584","GRAMD2B","GRAMD2B"
"4585","GRAMD4","GRAMD4"
"4586","GRAP2","GRAP2"
"4587","GRAP","GRAPL"
"4588","GRB10","GRB10"
"4589","GRB14","GRB14"
"4590","GRB2","GRB2"
"4591","GRB7","GRB7"
"4592","GREB1","GREB1"
"4593","GREB1L","GREB1L"
"4594","GREM1","GREM1"
"4595","GREM2","GREM2"
"4596","GRHL1","GRHL1"
"4597","GRHL2","GRHL2"
"4598","GRHL3","GRHL3"
"4599","GRHPR","GRHPR"
"4600","GRIA1","GRIA1"
"4601","GRIA2","GRIA2"
"4602","GRIA3","GRIA3"
"4603","GRIA4","GRIA4"
"4604","GRID1","GRID1"
"4605","GRID2","GRID2"
"4606","GRID2IP","GRID2IP"
"4607","GRIFIN","GRIFIN"
"4608","GRIK1","GRIK1"
"4609","GRIK2","GRIK2"
"4610","GRIK3","GRIK3"
"4611","GRIK4","GRIK4"
"4612","GRIN1","GRIN1"
"4613","GRIN2A","GRIN2A"
"4614","GRIN2B","GRIN2B"
"4615","GRIN2C","GRIN2C"
"4616","GRIN3A","GRIN3A"
"4617","GRIN3B","GRIN3B"
"4618","GRIP1","GRIP1"
"4619","GRIP2","GRIP2"
"4620","GRK2","GRK2"
"4621","GRK4","GRK4"
"4622","GRK5","GRK5"
"4623","GRK6","GRK6"
"4624","GRK7","GRK7"
"4625","GRM1","GRM1"
"4626","GRM2","GRM2"
"4627","GRM3","GRM3"
"4628","GRM4","GRM4"
"4629","GRM5","GRM5"
"4630","GRM7","GRM7"
"4631","GRM8","GRM8"
"4632","GRP","GRP"
"4633","GRPEL1","GRPEL1"
"4634","GRPEL2","GRPEL2"
"4635","GRPR","GRPR"
"4636","GRSF1","GRSF1"
"4637","GRTP1","GRTP1"
"4638","GRXCR1","GRXCR1"
"4639","GRXCR2","GRXCR2"
"4640","GSAP","GSAP"
"4641","GSC","GSC"
"4642","GSC2","GSC2"
"4643","GSDMA","GSDMA"
"4644","GSE1","GSE1"
"4645","GSG1","GSG1"
"4646","GSG1L","GSG1L"
"4647","GSG1L2","GSG1L2"
"4648","GSK3B","GSK3A"
"4649","GSKIP","GSKIP"
"4650","GSN","GSN"
"4651","GSPT1","GSPT2"
"4652","GSR","GSR"
"4653","GSS","GSS"
"4654","GSTA3","GSTA2"
"4655","GSTCD","GSTCD"
"4656","GSTK1","GSTK1"
"4657","GSTM4","GSTM2"
"4658","GSTM3","GSTM3"
"4659","GSTO1","GSTO2"
"4660","GSTT2B","GSTT1"
"4661","GSTZ1","GSTZ1"
"4662","GSX1","GSX1"
"4663","GSX2","GSX2"
"4664","GTDC1","GTDC1"
"4665","GTF2A1","GTF2A1"
"4666","GTF2A1L","GTF2A1L"
"4667","GTF2A2","GTF2A2"
"4668","GTF2B","GTF2B"
"4669","GTF2E1","GTF2E1"
"4670","GTF2E2","GTF2E2"
"4671","GTF2F2","GTF2F2"
"4672","GTF2H1","GTF2H1"
"4673","GTF2H2","GTF2H2"
"4674","GTF2H3","GTF2H3"
"4675","GTF2H5","GTF2H5"
"4676","GTF2I","GTF2I"
"4677","GTF2IRD1","GTF2IRD1"
"4678","GTF3A","GTF3A"
"4679","GTF3C1","GTF3C1"
"4680","GTF3C2","GTF3C2"
"4681","GTF3C3","GTF3C3"
"4682","GTF3C4","GTF3C4"
"4683","GTF3C5","GTF3C5"
"4684","GTF3C6","GTF3C6"
"4685","GTPBP1","GTPBP1"
"4686","GTPBP10","GTPBP10"
"4687","GTPBP2","GTPBP2"
"4688","GTPBP3","GTPBP3"
"4689","GTPBP4","GTPBP4"
"4690","GTPBP6","GTPBP6"
"4691","GTPBP8","GTPBP8"
"4692","GTSE1","GTSE1"
"4693","GTSF1","GTSF1"
"4694","GTSF1L","GTSF2"
"4695","GUCA1A","GUCA1A"
"4696","GUCA1B","GUCA1B"
"4697","GUCA1C","GUCA1C"
"4698","GUCA2B","GUCA2B"
"4699","GUCD1","GUCD1"
"4700","GUCY1A1","GUCY1A1"
"4701","GUCY1A2","GUCY1A2"
"4702","GUCY1B1","GUCY1B1"
"4703","GUCY2C","GUCY2C"
"4704","GUF1","GUF1"
"4705","GUK1","GUK1"
"4706","GULP1","GULP1"
"4707","GUSB","GUSB"
"4708","GXYLT1","GXYLT1"
"4709","GXYLT2","GXYLT2"
"4710","GYG1","GYG1"
"4711","GYG2","GYG2"
"4712","GYPC","GYPC"
"4713","GYS2","GYS2"
"4714","GZF1","GZF1"
"4715","GZMA","GZMA"
"4716","GZMM","GZMM"
"4717","H1-10","H1-10"
"4718","H1-0","H1F0"
"4719","H2AJ","H2AFJ"
"4720","H2AX","H2AFX"
"4721","MACROH2A1","H2AFY"
"4722","MACROH2A2","H2AFY2"
"4723","H2AZ1","H2AFZ"
"4724","H2BK1","H2BK1"
"4725","H3-3A","H3-IX"
"4726","H6PD","H6PD"
"4727","HAAO","HAAO"
"4728","HABP2","HABP2"
"4729","HABP4","HABP4"
"4730","HACD1","HACD1"
"4731","HACD2","HACD2"
"4732","HACD3","HACD3"
"4733","HACD4","HACD4"
"4734","HACE1","HACE1"
"4735","HACL1","HACL1"
"4736","HADH","HADH"
"4737","HADHA","HADHA"
"4738","HADHB","HADHB"
"4739","HAGH","HAGH"
"4740","HAGHL","HAGHL"
"4741","HAL","HAL"
"4742","HAND1","HAND1"
"4743","HAND2","HAND2"
"4744","HAO1","HAO1"
"4745","HAO2","HAO2"
"4746","HAPLN1","HAPLN1"
"4747","HAPLN2","HAPLN2"
"4748","HAPLN3","HAPLN3"
"4749","HAPLN4","HAPLN4"
"4750","HARBI1","HARBI1"
"4751","HARS1","HARS1"
"4752","HAS2","HAS2"
"4753","HAS3","HAS3"
"4754","HASPIN","HASPIN"
"4755","HAT1","HAT1"
"4756","HAUS1","HAUS1"
"4757","HAUS2","HAUS2"
"4758","HAUS3","HAUS3"
"4759","HAUS6","HAUS6"
"4760","HAUS8","HAUS8"
"4761","HAX1","HAX1"
"4762","HBA2","HBA1"
"4763","HBB","HBAD"
"4764","HBE1","HBBA"
"4765","HBE1","HBE1"
"4766","HBEGF","HBEGF"
"4767","HBP1","HBP1"
"4768","HBS1L","HBS1L"
"4769","HBZ","HBZ"
"4770","HCCS","HCCS"
"4771","HCFC2","HCFC2"
"4772","HCK","HCK"
"4773","HCLS1","HCLS1"
"4774","HCN1","HCN1"
"4775","HCN2","HCN2"
"4776","HCN4","HCN4"
"4777","HCRT","HCRT"
"4778","HCRTR2","HCRTR2"
"4779","HDAC1","HDAC1"
"4780","HDAC10","HDAC10"
"4781","HDAC11","HDAC11"
"4782","HDAC2","HDAC2"
"4783","HDAC3","HDAC3"
"4784","HDAC4","HDAC4"
"4785","HDAC7","HDAC7"
"4786","HDAC8","HDAC8"
"4787","HDAC9","HDAC9"
"4788","HDC","HDC"
"4789","HDDC2","HDDC2"
"4790","HDDC3","HDDC3"
"4791","HDGF","HDGF"
"4792","HDGFL3","HDGFL3"
"4793","HDGFL2","HDGFRP2"
